Container is store 7493 shapes:
Rectangle: x upper left = 0  y upper left= 0 x lower right = 0 y lower right = -11, Perimeter = 0.0
Circle: x = 4  y = 10  radius = 16, Perimeter = 100.53096491487338
Circle: x = 3  y = 14  radius = 16, Perimeter = 100.53096491487338
Circle: x = 7  y = 2  radius = 16, Perimeter = 100.53096491487338
Circle: x = 5  y = 15  radius = 16, Perimeter = 100.53096491487338
Circle: x = 16  y = 13  radius = 16, Perimeter = 100.53096491487338
Circle: x = 12  y = 10  radius = 16, Perimeter = 100.53096491487338
Circle: x = 4  y = 6  radius = 16, Perimeter = 100.53096491487338
Circle: x = 7  y = 1  radius = 16, Perimeter = 100.53096491487338
Circle: x = 17  y = 7  radius = 16, Perimeter = 100.53096491487338
Circle: x = 6  y = 9  radius = 16, Perimeter = 100.53096491487338
Circle: x = 11  y = 7  radius = 16, Perimeter = 100.53096491487338
Circle: x = 2  y = 19  radius = 16, Perimeter = 100.53096491487338
Circle: x = 11  y = 8  radius = 16, Perimeter = 100.53096491487338
Circle: x = 6  y = 7  radius = 16, Perimeter = 100.53096491487338
Circle: x = 3  y = 20  radius = 16, Perimeter = 100.53096491487338
Circle: x = 2  y = 19  radius = 16, Perimeter = 100.53096491487338
Circle: x = 2  y = 2  radius = 16, Perimeter = 100.53096491487338
Circle: x = 19  y = 17  radius = 16, Perimeter = 100.53096491487338
Circle: x = 14  y = 16  radius = 16, Perimeter = 100.53096491487338
Circle: x = 11  y = 3  radius = 16, Perimeter = 100.53096491487338
Circle: x = 19  y = 2  radius = 16, Perimeter = 100.53096491487338
Circle: x = 11  y = 2  radius = 16, Perimeter = 100.53096491487338
Circle: x = 7  y = 2  radius = 16, Perimeter = 100.53096491487338
Circle: x = 20  y = 4  radius = 16, Perimeter = 100.53096491487338
Circle: x = 7  y = 15  radius = 16, Perimeter = 100.53096491487338
Circle: x = 19  y = 10  radius = 16, Perimeter = 100.53096491487338
Circle: x = 2  y = 9  radius = 16, Perimeter = 100.53096491487338
Circle: x = 4  y = 5  radius = 16, Perimeter = 100.53096491487338
Circle: x = 7  y = 18  radius = 16, Perimeter = 100.53096491487338
Circle: x = 13  y = 13  radius = 16, Perimeter = 100.53096491487338
Circle: x = 13  y = 4  radius = 17, Perimeter = 106.81415022205297
Circle: x = 10  y = 3  radius = 17, Perimeter = 106.81415022205297
Circle: x = 4  y = 5  radius = 17, Perimeter = 106.81415022205297
Circle: x = 17  y = 14  radius = 17, Perimeter = 106.81415022205297
Circle: x = 12  y = 3  radius = 17, Perimeter = 106.81415022205297
Circle: x = 18  y = 5  radius = 17, Perimeter = 106.81415022205297
Circle: x = 7  y = 16  radius = 17, Perimeter = 106.81415022205297
Circle: x = 14  y = 19  radius = 17, Perimeter = 106.81415022205297
Circle: x = 6  y = 11  radius = 17, Perimeter = 106.81415022205297
Circle: x = 10  y = 13  radius = 17, Perimeter = 106.81415022205297
Circle: x = 11  y = 14  radius = 17, Perimeter = 106.81415022205297
Circle: x = 19  y = 19  radius = 17, Perimeter = 106.81415022205297
Circle: x = 6  y = 3  radius = 17, Perimeter = 106.81415022205297
Circle: x = 18  y = 6  radius = 17, Perimeter = 106.81415022205297
Circle: x = 8  y = 7  radius = 17, Perimeter = 106.81415022205297
Circle: x = 18  y = 14  radius = 17, Perimeter = 106.81415022205297
Circle: x = 4  y = 8  radius = 17, Perimeter = 106.81415022205297
Circle: x = 18  y = 5  radius = 17, Perimeter = 106.81415022205297
Circle: x = 16  y = 8  radius = 17, Perimeter = 106.81415022205297
Circle: x = 13  y = 1  radius = 17, Perimeter = 106.81415022205297
Circle: x = 18  y = 8  radius = 17, Perimeter = 106.81415022205297
Circle: x = 11  y = 5  radius = 17, Perimeter = 106.81415022205297
Circle: x = 2  y = 17  radius = 17, Perimeter = 106.81415022205297
Circle: x = 1  y = 4  radius = 17, Perimeter = 106.81415022205297
Circle: x = 18  y = 20  radius = 17, Perimeter = 106.81415022205297
Circle: x = 3  y = 19  radius = 17, Perimeter = 106.81415022205297
Circle: x = 3  y = 18  radius = 17, Perimeter = 106.81415022205297
Circle: x = 15  y = 4  radius = 17, Perimeter = 106.81415022205297
Circle: x = 20  y = 1  radius = 17, Perimeter = 106.81415022205297
Circle: x = 1  y = 2  radius = 17, Perimeter = 106.81415022205297
Circle: x = 8  y = 14  radius = 17, Perimeter = 106.81415022205297
Circle: x = 17  y = 3  radius = 17, Perimeter = 106.81415022205297
Circle: x = 4  y = 11  radius = 17, Perimeter = 106.81415022205297
Circle: x = 16  y = 13  radius = 17, Perimeter = 106.81415022205297
Circle: x = 6  y = 19  radius = 17, Perimeter = 106.81415022205297
Circle: x = 7  y = 1  radius = 17, Perimeter = 106.81415022205297
Circle: x = 12  y = 5  radius = 17, Perimeter = 106.81415022205297
Circle: x = 17  y = 13  radius = 17, Perimeter = 106.81415022205297
Circle: x = 6  y = 11  radius = 17, Perimeter = 106.81415022205297
Circle: x = 4  y = 4  radius = 17, Perimeter = 106.81415022205297
Circle: x = 3  y = 10  radius = 17, Perimeter = 106.81415022205297
Circle: x = 2  y = 7  radius = 17, Perimeter = 106.81415022205297
Circle: x = 18  y = 3  radius = 17, Perimeter = 106.81415022205297
Circle: x = 13  y = 16  radius = 17, Perimeter = 106.81415022205297
Circle: x = 12  y = 5  radius = 17, Perimeter = 106.81415022205297
Circle: x = 5  y = 18  radius = 17, Perimeter = 106.81415022205297
Circle: x = 18  y = 13  radius = 17, Perimeter = 106.81415022205297
Circle: x = 6  y = 4  radius = 17, Perimeter = 106.81415022205297
Circle: x = 4  y = 11  radius = 17, Perimeter = 106.81415022205297
Circle: x = 2  y = 16  radius = 17, Perimeter = 106.81415022205297
Circle: x = 18  y = 9  radius = 17, Perimeter = 106.81415022205297
Circle: x = 8  y = 2  radius = 17, Perimeter = 106.81415022205297
Circle: x = 1  y = 6  radius = 17, Perimeter = 106.81415022205297
Circle: x = 18  y = 8  radius = 17, Perimeter = 106.81415022205297
Circle: x = 9  y = 11  radius = 17, Perimeter = 106.81415022205297
Circle: x = 6  y = 4  radius = 17, Perimeter = 106.81415022205297
Circle: x = 8  y = 15  radius = 17, Perimeter = 106.81415022205297
Circle: x = 7  y = 1  radius = 17, Perimeter = 106.81415022205297
Circle: x = 11  y = 20  radius = 17, Perimeter = 106.81415022205297
Circle: x = 19  y = 5  radius = 17, Perimeter = 106.81415022205297
Circle: x = 8  y = 8  radius = 17, Perimeter = 106.81415022205297
Circle: x = 2  y = 18  radius = 17, Perimeter = 106.81415022205297
Circle: x = 18  y = 19  radius = 17, Perimeter = 106.81415022205297
Circle: x = 10  y = 13  radius = 17, Perimeter = 106.81415022205297
Circle: x = 14  y = 19  radius = 17, Perimeter = 106.81415022205297
Circle: x = 7  y = 14  radius = 17, Perimeter = 106.81415022205297
Circle: x = 19  y = 1  radius = 17, Perimeter = 106.81415022205297
Circle: x = 19  y = 11  radius = 17, Perimeter = 106.81415022205297
Circle: x = 17  y = 16  radius = 17, Perimeter = 106.81415022205297
Circle: x = 9  y = 8  radius = 17, Perimeter = 106.81415022205297
Circle: x = 13  y = 1  radius = 17, Perimeter = 106.81415022205297
Circle: x = 18  y = 13  radius = 17, Perimeter = 106.81415022205297
Circle: x = 16  y = 7  radius = 17, Perimeter = 106.81415022205297
Circle: x = 15  y = 4  radius = 17, Perimeter = 106.81415022205297
Circle: x = 4  y = 10  radius = 17, Perimeter = 106.81415022205297
Circle: x = 15  y = 5  radius = 17, Perimeter = 106.81415022205297
Circle: x = 11  y = 10  radius = 17, Perimeter = 106.81415022205297
Circle: x = 17  y = 11  radius = 17, Perimeter = 106.81415022205297
Circle: x = 6  y = 12  radius = 17, Perimeter = 106.81415022205297
Circle: x = 1  y = 4  radius = 17, Perimeter = 106.81415022205297
Circle: x = 9  y = 1  radius = 17, Perimeter = 106.81415022205297
Circle: x = 3  y = 7  radius = 17, Perimeter = 106.81415022205297
Circle: x = 20  y = 15  radius = 17, Perimeter = 106.81415022205297
Circle: x = 10  y = 7  radius = 17, Perimeter = 106.81415022205297
Circle: x = 13  y = 18  radius = 17, Perimeter = 106.81415022205297
Circle: x = 4  y = 5  radius = 17, Perimeter = 106.81415022205297
Circle: x = 11  y = 3  radius = 17, Perimeter = 106.81415022205297
Circle: x = 4  y = 8  radius = 17, Perimeter = 106.81415022205297
Circle: x = 17  y = 8  radius = 17, Perimeter = 106.81415022205297
Circle: x = 1  y = 7  radius = 17, Perimeter = 106.81415022205297
Circle: x = 1  y = 12  radius = 17, Perimeter = 106.81415022205297
Circle: x = 14  y = 5  radius = 17, Perimeter = 106.81415022205297
Circle: x = 17  y = 11  radius = 17, Perimeter = 106.81415022205297
Circle: x = 17  y = 14  radius = 17, Perimeter = 106.81415022205297
Circle: x = 14  y = 14  radius = 17, Perimeter = 106.81415022205297
Circle: x = 7  y = 19  radius = 17, Perimeter = 106.81415022205297
Circle: x = 14  y = 6  radius = 17, Perimeter = 106.81415022205297
Circle: x = 9  y = 3  radius = 17, Perimeter = 106.81415022205297
Circle: x = 14  y = 17  radius = 17, Perimeter = 106.81415022205297
Circle: x = 16  y = 16  radius = 17, Perimeter = 106.81415022205297
Circle: x = 16  y = 10  radius = 17, Perimeter = 106.81415022205297
Circle: x = 2  y = 10  radius = 17, Perimeter = 106.81415022205297
Circle: x = 15  y = 13  radius = 17, Perimeter = 106.81415022205297
Circle: x = 13  y = 3  radius = 17, Perimeter = 106.81415022205297
Circle: x = 18  y = 19  radius = 17, Perimeter = 106.81415022205297
Circle: x = 19  y = 14  radius = 17, Perimeter = 106.81415022205297
Circle: x = 20  y = 1  radius = 17, Perimeter = 106.81415022205297
Circle: x = 8  y = 13  radius = 17, Perimeter = 106.81415022205297
Circle: x = 15  y = 5  radius = 17, Perimeter = 106.81415022205297
Circle: x = 4  y = 12  radius = 17, Perimeter = 106.81415022205297
Circle: x = 20  y = 8  radius = 17, Perimeter = 106.81415022205297
Circle: x = 18  y = 11  radius = 17, Perimeter = 106.81415022205297
Circle: x = 6  y = 4  radius = 17, Perimeter = 106.81415022205297
Circle: x = 20  y = 15  radius = 17, Perimeter = 106.81415022205297
Circle: x = 19  y = 8  radius = 17, Perimeter = 106.81415022205297
Circle: x = 17  y = 9  radius = 17, Perimeter = 106.81415022205297
Circle: x = 6  y = 14  radius = 17, Perimeter = 106.81415022205297
Circle: x = 4  y = 15  radius = 17, Perimeter = 106.81415022205297
Circle: x = 10  y = 2  radius = 17, Perimeter = 106.81415022205297
Circle: x = 14  y = 18  radius = 17, Perimeter = 106.81415022205297
Circle: x = 7  y = 2  radius = 17, Perimeter = 106.81415022205297
Circle: x = 16  y = 7  radius = 17, Perimeter = 106.81415022205297
Circle: x = 11  y = 12  radius = 17, Perimeter = 106.81415022205297
Circle: x = 5  y = 1  radius = 17, Perimeter = 106.81415022205297
Circle: x = 19  y = 9  radius = 17, Perimeter = 106.81415022205297
Circle: x = 13  y = 20  radius = 17, Perimeter = 106.81415022205297
Circle: x = 7  y = 15  radius = 17, Perimeter = 106.81415022205297
Circle: x = 2  y = 18  radius = 17, Perimeter = 106.81415022205297
Circle: x = 8  y = 16  radius = 17, Perimeter = 106.81415022205297
Circle: x = 1  y = 17  radius = 17, Perimeter = 106.81415022205297
Circle: x = 17  y = 4  radius = 17, Perimeter = 106.81415022205297
Circle: x = 14  y = 7  radius = 17, Perimeter = 106.81415022205297
Circle: x = 2  y = 17  radius = 17, Perimeter = 106.81415022205297
Circle: x = 1  y = 18  radius = 17, Perimeter = 106.81415022205297
Circle: x = 18  y = 20  radius = 18, Perimeter = 113.09733552923255
Circle: x = 9  y = 14  radius = 18, Perimeter = 113.09733552923255
Circle: x = 11  y = 7  radius = 18, Perimeter = 113.09733552923255
Circle: x = 14  y = 1  radius = 18, Perimeter = 113.09733552923255
Circle: x = 15  y = 18  radius = 18, Perimeter = 113.09733552923255
Circle: x = 10  y = 7  radius = 18, Perimeter = 113.09733552923255
Circle: x = 19  y = 12  radius = 18, Perimeter = 113.09733552923255
Circle: x = 20  y = 17  radius = 18, Perimeter = 113.09733552923255
Circle: x = 16  y = 11  radius = 18, Perimeter = 113.09733552923255
Circle: x = 20  y = 13  radius = 18, Perimeter = 113.09733552923255
Circle: x = 2  y = 13  radius = 18, Perimeter = 113.09733552923255
Circle: x = 12  y = 3  radius = 18, Perimeter = 113.09733552923255
Circle: x = 8  y = 8  radius = 18, Perimeter = 113.09733552923255
Circle: x = 9  y = 10  radius = 18, Perimeter = 113.09733552923255
Circle: x = 6  y = 10  radius = 18, Perimeter = 113.09733552923255
Circle: x = 17  y = 11  radius = 18, Perimeter = 113.09733552923255
Circle: x = 2  y = 20  radius = 18, Perimeter = 113.09733552923255
Circle: x = 9  y = 11  radius = 18, Perimeter = 113.09733552923255
Circle: x = 1  y = 7  radius = 18, Perimeter = 113.09733552923255
Circle: x = 6  y = 6  radius = 18, Perimeter = 113.09733552923255
Circle: x = 3  y = 14  radius = 18, Perimeter = 113.09733552923255
Circle: x = 4  y = 16  radius = 18, Perimeter = 113.09733552923255
Circle: x = 12  y = 13  radius = 18, Perimeter = 113.09733552923255
Circle: x = 2  y = 14  radius = 18, Perimeter = 113.09733552923255
Circle: x = 16  y = 17  radius = 18, Perimeter = 113.09733552923255
Circle: x = 14  y = 1  radius = 18, Perimeter = 113.09733552923255
Circle: x = 3  y = 3  radius = 18, Perimeter = 113.09733552923255
Circle: x = 18  y = 7  radius = 18, Perimeter = 113.09733552923255
Circle: x = 3  y = 8  radius = 18, Perimeter = 113.09733552923255
Circle: x = 8  y = 6  radius = 18, Perimeter = 113.09733552923255
Circle: x = 20  y = 10  radius = 18, Perimeter = 113.09733552923255
Circle: x = 18  y = 1  radius = 18, Perimeter = 113.09733552923255
Circle: x = 11  y = 3  radius = 18, Perimeter = 113.09733552923255
Circle: x = 18  y = 17  radius = 18, Perimeter = 113.09733552923255
Circle: x = 12  y = 6  radius = 18, Perimeter = 113.09733552923255
Circle: x = 13  y = 9  radius = 18, Perimeter = 113.09733552923255
Circle: x = 2  y = 13  radius = 18, Perimeter = 113.09733552923255
Circle: x = 4  y = 10  radius = 18, Perimeter = 113.09733552923255
Circle: x = 15  y = 15  radius = 18, Perimeter = 113.09733552923255
Circle: x = 18  y = 18  radius = 18, Perimeter = 113.09733552923255
Circle: x = 14  y = 2  radius = 18, Perimeter = 113.09733552923255
Circle: x = 20  y = 16  radius = 18, Perimeter = 113.09733552923255
Circle: x = 9  y = 13  radius = 18, Perimeter = 113.09733552923255
Circle: x = 16  y = 13  radius = 18, Perimeter = 113.09733552923255
Circle: x = 9  y = 11  radius = 18, Perimeter = 113.09733552923255
Circle: x = 3  y = 9  radius = 18, Perimeter = 113.09733552923255
Circle: x = 10  y = 19  radius = 18, Perimeter = 113.09733552923255
Circle: x = 20  y = 10  radius = 18, Perimeter = 113.09733552923255
Circle: x = 14  y = 14  radius = 18, Perimeter = 113.09733552923255
Circle: x = 10  y = 8  radius = 18, Perimeter = 113.09733552923255
Circle: x = 7  y = 19  radius = 18, Perimeter = 113.09733552923255
Circle: x = 8  y = 17  radius = 18, Perimeter = 113.09733552923255
Circle: x = 7  y = 11  radius = 18, Perimeter = 113.09733552923255
Circle: x = 9  y = 14  radius = 18, Perimeter = 113.09733552923255
Circle: x = 15  y = 10  radius = 18, Perimeter = 113.09733552923255
Circle: x = 9  y = 20  radius = 18, Perimeter = 113.09733552923255
Circle: x = 11  y = 13  radius = 18, Perimeter = 113.09733552923255
Circle: x = 18  y = 20  radius = 18, Perimeter = 113.09733552923255
Circle: x = 18  y = 20  radius = 18, Perimeter = 113.09733552923255
Circle: x = 12  y = 16  radius = 18, Perimeter = 113.09733552923255
Circle: x = 16  y = 5  radius = 18, Perimeter = 113.09733552923255
Circle: x = 13  y = 10  radius = 18, Perimeter = 113.09733552923255
Circle: x = 16  y = 5  radius = 18, Perimeter = 113.09733552923255
Circle: x = 1  y = 20  radius = 18, Perimeter = 113.09733552923255
Circle: x = 10  y = 6  radius = 18, Perimeter = 113.09733552923255
Circle: x = 5  y = 10  radius = 18, Perimeter = 113.09733552923255
Circle: x = 11  y = 19  radius = 18, Perimeter = 113.09733552923255
Circle: x = 4  y = 18  radius = 18, Perimeter = 113.09733552923255
Circle: x = 16  y = 4  radius = 18, Perimeter = 113.09733552923255
Circle: x = 18  y = 12  radius = 18, Perimeter = 113.09733552923255
Circle: x = 13  y = 6  radius = 18, Perimeter = 113.09733552923255
Circle: x = 20  y = 19  radius = 18, Perimeter = 113.09733552923255
Circle: x = 7  y = 4  radius = 18, Perimeter = 113.09733552923255
Circle: x = 4  y = 20  radius = 18, Perimeter = 113.09733552923255
Circle: x = 11  y = 18  radius = 18, Perimeter = 113.09733552923255
Circle: x = 9  y = 5  radius = 18, Perimeter = 113.09733552923255
Circle: x = 17  y = 3  radius = 18, Perimeter = 113.09733552923255
Circle: x = 15  y = 20  radius = 18, Perimeter = 113.09733552923255
Circle: x = 2  y = 14  radius = 18, Perimeter = 113.09733552923255
Circle: x = 4  y = 19  radius = 18, Perimeter = 113.09733552923255
Circle: x = 9  y = 6  radius = 18, Perimeter = 113.09733552923255
Circle: x = 7  y = 13  radius = 18, Perimeter = 113.09733552923255
Circle: x = 2  y = 6  radius = 18, Perimeter = 113.09733552923255
Circle: x = 8  y = 17  radius = 18, Perimeter = 113.09733552923255
Circle: x = 14  y = 6  radius = 18, Perimeter = 113.09733552923255
Circle: x = 19  y = 14  radius = 18, Perimeter = 113.09733552923255
Circle: x = 11  y = 17  radius = 18, Perimeter = 113.09733552923255
Circle: x = 7  y = 7  radius = 18, Perimeter = 113.09733552923255
Circle: x = 12  y = 8  radius = 18, Perimeter = 113.09733552923255
Circle: x = 20  y = 6  radius = 18, Perimeter = 113.09733552923255
Circle: x = 11  y = 14  radius = 18, Perimeter = 113.09733552923255
Circle: x = 12  y = 6  radius = 18, Perimeter = 113.09733552923255
Circle: x = 6  y = 16  radius = 18, Perimeter = 113.09733552923255
Circle: x = 7  y = 14  radius = 18, Perimeter = 113.09733552923255
Circle: x = 6  y = 15  radius = 18, Perimeter = 113.09733552923255
Circle: x = 17  y = 16  radius = 18, Perimeter = 113.09733552923255
Circle: x = 1  y = 5  radius = 18, Perimeter = 113.09733552923255
Circle: x = 17  y = 5  radius = 18, Perimeter = 113.09733552923255
Circle: x = 13  y = 6  radius = 18, Perimeter = 113.09733552923255
Circle: x = 7  y = 14  radius = 18, Perimeter = 113.09733552923255
Circle: x = 6  y = 16  radius = 18, Perimeter = 113.09733552923255
Circle: x = 5  y = 15  radius = 18, Perimeter = 113.09733552923255
Circle: x = 12  y = 7  radius = 18, Perimeter = 113.09733552923255
Circle: x = 14  y = 11  radius = 18, Perimeter = 113.09733552923255
